,id,compas_screening_date,sex,dob,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,r_offense_date,r_jail_in,r_jail_out,violent_recid,is_violent_recid,vr_charge_degree,type_of_assessment,decile_score.1,score_text,screening_date,v_type_of_assessment,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count.1,start,end,event
4743,7240,20140323,Male,19820921,33,25 - 45,African-American,0,3,0,0,4,-1.0,20140322.0,20140323.0,20140322.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,3,Low,20140323,Risk of Violence,1,Low,20140323,20140322.0,20140323.0,4,0,740,0
4744,7241,20130117,Male,19930117,23,Less than 25,African-American,1,6,0,0,2,418.0,20140311.0,20140312.0,,20130116.0,1.0,F,1,(F3),,20140720.0,,,,0,,Risk of Recidivism,6,Medium,20130117,Risk of Violence,5,Medium,20130117,20140311.0,20140312.0,2,0,418,0
4745,7242,20131007,Female,19940116,22,Less than 25,African-American,0,4,0,0,0,-1.0,20131006.0,20131007.0,20131005.0,,2.0,M,0,,,,,,,0,,Risk of Recidivism,4,Low,20131007,Risk of Violence,5,Medium,20131007,20131006.0,20131007.0,0,0,907,0
4746,7243,20130801,Male,19890201,27,25 - 45,African-American,0,3,0,0,2,-1.0,20130731.0,20130801.0,20130731.0,,1.0,M,1,(M1),,20140502.0,,,,0,,Risk of Recidivism,3,Low,20130801,Risk of Violence,3,Low,20130801,20130731.0,20130801.0,2,0,274,1
4747,7245,20130912,Male,19901018,25,25 - 45,African-American,0,8,0,0,5,-1.0,20130911.0,20130915.0,20130911.0,,1.0,M,1,(F2),0.0,20131113.0,20131113.0,20131228.0,,1,(M1),Risk of Recidivism,8,High,20130912,Risk of Violence,6,Medium,20130912,20131113.0,20131228.0,5,3,62,1
4748,7246,20130912,Male,19910910,24,Less than 25,Caucasian,0,2,0,0,2,-1.0,20130911.0,20130912.0,,20130911.0,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130912,Risk of Violence,4,Low,20130912,20130911.0,20130912.0,2,0,932,0
4749,7247,20130825,Female,19910812,24,Less than 25,African-American,0,5,0,0,2,0.0,20130825.0,20130828.0,20130824.0,,1.0,F,1,(F3),1.0,20141128.0,20141129.0,20141130.0,,0,,Risk of Recidivism,5,Medium,20130825,Risk of Violence,4,Low,20130825,20130825.0,20130828.0,2,3,460,1
4750,7249,20130209,Female,19890911,26,25 - 45,African-American,0,7,0,0,1,0.0,20130209.0,20130211.0,,20130209.0,0.0,F,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130209,Risk of Violence,6,Medium,20130209,20130209.0,20130211.0,1,2,1147,0
4751,7250,20130228,Male,19591111,56,Greater than 45,African-American,0,4,0,0,9,,,,,20120903.0,178.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20130228,Risk of Violence,2,Low,20130228,19950720.0,20001101.0,9,0,1128,0
4752,7252,20141206,Female,19900329,26,25 - 45,African-American,0,10,0,0,3,-1.0,20141205.0,20141206.0,20141205.0,,1.0,F,1,(F3),,20150106.0,,,,0,,Risk of Recidivism,10,High,20141206,Risk of Violence,8,High,20141206,20160303.0,20200101.0,3,0,31,1
4753,7253,20141001,Male,19891011,26,25 - 45,African-American,0,8,0,1,7,212.0,20150501.0,20150504.0,20140729.0,,64.0,M,1,(F3),0.0,20150818.0,20150818.0,20150923.0,,0,,Risk of Recidivism,8,High,20141001,Risk of Violence,7,Medium,20141001,20150501.0,20150504.0,7,0,212,0
4754,7254,20131113,Male,19950915,20,Less than 25,Caucasian,0,4,0,0,0,-1.0,20131112.0,20131114.0,20131112.0,,1.0,F,1,(F2),0.0,20141215.0,20141215.0,20141216.0,,0,,Risk of Recidivism,4,Low,20131113,Risk of Violence,7,Medium,20131113,20141215.0,20141216.0,0,1,397,1
4755,7255,20130528,Male,19881114,27,25 - 45,African-American,0,6,0,0,4,0.0,20130528.0,20130528.0,20130527.0,,1.0,M,1,(M1),,20131204.0,,,,0,,Risk of Recidivism,6,Medium,20130528,Risk of Violence,5,Medium,20130528,20130528.0,20130528.0,4,0,190,1
4756,7257,20131215,Male,19910821,24,Less than 25,Caucasian,0,3,0,0,1,-1.0,20131214.0,20131215.0,20131214.0,,1.0,F,1,(F7),,20140109.0,,,,1,(F7),Risk of Recidivism,3,Low,20131215,Risk of Violence,4,Low,20131215,20140112.0,20140113.0,1,0,25,1
4757,7258,20130830,Male,19890704,26,25 - 45,African-American,0,7,0,0,8,0.0,20130830.0,20130831.0,20130830.0,,0.0,F,1,(M2),0.0,20150802.0,20150802.0,20150802.0,,0,,Risk of Recidivism,7,Medium,20130830,Risk of Violence,5,Medium,20130830,20150802.0,20150802.0,8,1,702,0
4758,7259,20131121,Male,19891207,26,25 - 45,Caucasian,0,5,0,0,5,-1.0,20131120.0,20131126.0,20131120.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,5,Medium,20131121,Risk of Violence,6,Medium,20131121,20131120.0,20131126.0,5,5,862,0
4759,7260,20140505,Male,19611209,54,Greater than 45,Hispanic,0,1,0,0,0,-1.0,20140504.0,20140505.0,20140504.0,,1.0,F,1,(M1),0.0,20160315.0,20160315.0,20160316.0,,0,,Risk of Recidivism,1,Low,20140505,Risk of Violence,1,Low,20140505,20160315.0,20160316.0,0,0,680,1
4760,7263,20130118,Male,19500608,65,Greater than 45,Caucasian,0,6,0,0,3,,,,,20120717.0,185.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20130118,Risk of Violence,1,Low,20130118,,,3,0,1169,0
4761,7264,20140815,Female,19821026,33,25 - 45,Caucasian,0,6,0,0,5,-37.0,20140709.0,20140729.0,20140709.0,,37.0,M,1,(F3),0.0,20150914.0,20150914.0,20150915.0,,0,,Risk of Recidivism,6,Medium,20140815,Risk of Violence,4,Low,20140815,20150914.0,20150915.0,5,0,395,1
4762,7265,20130917,Male,19510831,64,Greater than 45,African-American,0,6,0,0,13,-28.0,20130820.0,20130821.0,20130820.0,,28.0,M,0,,,,,,,0,,Risk of Recidivism,6,Medium,20130917,Risk of Violence,2,Low,20130917,20130820.0,20130821.0,13,0,927,0
4763,7266,20140206,Male,19910524,24,Less than 25,Caucasian,0,2,0,0,0,-1.0,20140205.0,20140206.0,20140205.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20140206,Risk of Violence,3,Low,20140206,20140826.0,20140903.0,0,0,201,0
4764,7268,20130927,Male,19810112,35,25 - 45,African-American,0,6,0,0,29,-101.0,20130618.0,20130720.0,20130618.0,,101.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20130927,Risk of Violence,8,High,20130927,20160320.0,20160329.0,29,0,905,0
4765,7269,20130227,Female,19581211,57,Greater than 45,Caucasian,0,1,0,0,0,-5.0,20130222.0,20130223.0,20130222.0,,5.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130227,Risk of Violence,1,Low,20130227,20130222.0,20130223.0,0,0,1129,0
4766,7271,20130527,Female,19690604,46,Greater than 45,Caucasian,0,1,0,0,0,-1.0,20130526.0,20130528.0,20130526.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130527,Risk of Violence,1,Low,20130527,20130610.0,20130613.0,0,1,14,0
4767,7272,20130217,Male,19590902,56,Greater than 45,African-American,0,5,0,0,16,-1.0,20130216.0,20130217.0,20130216.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130217,Risk of Violence,2,Low,20130217,20140424.0,20140914.0,16,0,431,0
4768,7275,20131108,Female,19770405,39,25 - 45,Caucasian,0,2,0,0,0,-1.0,20131107.0,20131107.0,20131107.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20131108,Risk of Violence,1,Low,20131108,20131107.0,20131107.0,0,0,875,0
4769,7276,20140210,Male,19470515,68,Greater than 45,Caucasian,0,1,0,0,4,-1.0,20140209.0,20140220.0,20140105.0,,36.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20140210,Risk of Violence,1,Low,20140210,20140209.0,20140220.0,4,10,781,0
4770,7278,20130919,Female,19930901,22,Less than 25,African-American,0,9,0,0,5,-42.0,20130808.0,20130827.0,20130904.0,,15.0,F,1,(F3),0.0,20140206.0,20140206.0,20140212.0,,0,,Risk of Recidivism,9,High,20130919,Risk of Violence,6,Medium,20130919,20140206.0,20140212.0,5,0,140,1
4771,7279,20131227,Male,19880121,28,25 - 45,African-American,0,3,0,0,1,-1.0,20131226.0,20131227.0,20131226.0,,1.0,M,1,(F2),155.0,20141124.0,20150428.0,20150429.0,,1,(F2),Risk of Recidivism,3,Low,20131227,Risk of Violence,3,Low,20131227,20151020.0,20151027.0,1,0,332,1
4772,7280,20140110,Male,19760602,39,25 - 45,African-American,0,6,0,0,19,-1.0,20140109.0,20140110.0,20140109.0,,1.0,M,1,(MO3),0.0,20140111.0,20140111.0,20140111.0,,0,,Risk of Recidivism,6,Medium,20140110,Risk of Violence,1,Low,20140110,20140111.0,20140111.0,19,0,1,0
4773,7281,20130828,Male,19770623,38,25 - 45,Caucasian,0,1,0,0,0,-1.0,20130827.0,20130828.0,20130827.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130828,Risk of Violence,1,Low,20130828,20130827.0,20130828.0,0,0,947,0
4774,7283,20140127,Female,19900726,25,25 - 45,African-American,0,10,0,0,3,-23.0,20140104.0,20140105.0,,20140104.0,23.0,M,0,,,,,,,0,,Risk of Recidivism,10,High,20140127,Risk of Violence,8,High,20140127,20140104.0,20140105.0,3,0,795,0
4775,7284,20130104,Male,19910418,25,25 - 45,Caucasian,0,5,0,1,2,0.0,20130104.0,20130105.0,20130103.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130104,Risk of Violence,4,Low,20130104,20130326.0,20130328.0,2,1,81,0
4776,7285,20140127,Male,19941105,21,Less than 25,African-American,0,7,0,0,3,-1.0,20140126.0,20140205.0,,20140126.0,1.0,F,1,(F3),0.0,20140303.0,20140303.0,20140325.0,,0,,Risk of Recidivism,7,Medium,20140127,Risk of Violence,6,Medium,20140127,20140303.0,20140325.0,3,9,35,1
4777,7286,20130319,Male,19850307,31,25 - 45,Caucasian,0,5,0,0,2,0.0,20130319.0,20130404.0,20130319.0,,0.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130319,Risk of Violence,5,Medium,20130319,20130319.0,20130404.0,2,16,1109,0
4778,7288,20130111,Male,19821005,33,25 - 45,African-American,0,6,0,0,3,-1.0,20130110.0,20130117.0,20130110.0,,1.0,F,1,(M2),0.0,20130516.0,20130516.0,20130517.0,,0,,Risk of Recidivism,6,Medium,20130111,Risk of Violence,2,Low,20130111,20130516.0,20130517.0,3,6,125,1
4779,7289,20141224,Male,19900311,26,25 - 45,African-American,0,10,0,0,20,0.0,20141224.0,20150206.0,20141224.0,,0.0,F,1,(M2),,20150210.0,,,,0,,Risk of Recidivism,10,High,20141224,Risk of Violence,10,High,20141224,20141224.0,20150206.0,20,44,48,1
4780,7291,20130326,Male,19850127,31,25 - 45,African-American,0,7,0,0,2,,,,20101118.0,,859.0,F,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130326,Risk of Violence,4,Low,20130326,,,2,0,1102,0
4781,7292,20130313,Female,19800709,35,25 - 45,African-American,0,8,0,0,13,0.0,20130313.0,20130315.0,20130312.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,8,High,20130313,Risk of Violence,5,Medium,20130313,20130313.0,20130315.0,13,2,1115,0
4782,7293,20131213,Male,19810724,34,25 - 45,African-American,0,8,6,1,19,-1.0,20131212.0,20131213.0,,20131212.0,1.0,M,0,,,,,,,0,,Risk of Recidivism,8,High,20131213,Risk of Violence,4,Low,20131213,20131212.0,20131213.0,19,0,840,0
4783,7294,20130129,Male,19740803,41,25 - 45,Other,0,9,0,0,31,0.0,20130129.0,20130928.0,20130128.0,,1.0,F,1,(M2),0.0,20131203.0,20131203.0,20131225.0,,0,,Risk of Recidivism,9,High,20130129,Risk of Violence,5,Medium,20130129,20131203.0,20131225.0,31,242,308,1
4784,7296,20130305,Male,19580822,57,Greater than 45,Other,0,1,0,0,0,-1.0,20130304.0,20130305.0,20130304.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130305,Risk of Violence,1,Low,20130305,20130304.0,20130305.0,0,0,1123,0
4785,7298,20131022,Female,19731112,42,25 - 45,African-American,0,2,0,0,1,-1.0,20131021.0,20131022.0,20131021.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20131022,Risk of Violence,1,Low,20131022,20131021.0,20131022.0,1,0,892,0
4786,7299,20130223,Male,19890505,26,25 - 45,African-American,1,10,2,0,9,-1.0,20130222.0,20130224.0,20130222.0,,1.0,F,1,(M2),,20131029.0,,,,0,,Risk of Recidivism,10,High,20130223,Risk of Violence,6,Medium,20130223,20130222.0,20130224.0,9,1,248,1
4787,7300,20140325,Male,19911003,24,Less than 25,Caucasian,0,9,0,0,1,-60.0,20140124.0,20140303.0,,20140124.0,60.0,F,0,,,,,,,0,,Risk of Recidivism,9,High,20140325,Risk of Violence,8,High,20140325,20140124.0,20140303.0,1,0,738,0
4788,7301,20140814,Male,19800303,36,25 - 45,African-American,0,6,0,0,2,-1.0,20140813.0,20140816.0,20140813.0,,1.0,F,1,(M2),0.0,20150109.0,20150109.0,20150115.0,,0,,Risk of Recidivism,6,Medium,20140814,Risk of Violence,6,Medium,20140814,20150109.0,20150115.0,2,2,148,1
4789,7302,20140607,Male,19750128,41,25 - 45,African-American,1,10,1,0,24,-1.0,20140606.0,20140607.0,20140606.0,,1.0,F,1,(F7),0.0,20150428.0,20150428.0,20151207.0,,1,(F7),Risk of Recidivism,10,High,20140607,Risk of Violence,3,Low,20140607,20140619.0,20140626.0,24,0,12,0
4790,7304,20130804,Male,19890131,27,25 - 45,Caucasian,0,2,0,0,0,-1.0,20130803.0,20130804.0,20130803.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130804,Risk of Violence,3,Low,20130804,20130803.0,20130804.0,0,0,971,0
4791,7305,20131011,Female,19571231,58,Greater than 45,Other,0,1,0,0,0,-1.0,20131010.0,20131011.0,20131010.0,,1.0,F,1,(M1),123.0,20140309.0,20140710.0,20140718.0,,0,,Risk of Recidivism,1,Low,20131011,Risk of Violence,1,Low,20131011,20131227.0,20131228.0,0,0,77,0
4792,7308,20130924,Male,19700718,45,Greater than 45,Caucasian,0,1,0,0,3,-23.0,20130901.0,20130901.0,20130831.0,,24.0,F,1,(M2),,20140318.0,,,,0,,Risk of Recidivism,1,Low,20130924,Risk of Violence,1,Low,20130924,20150424.0,20150425.0,3,0,175,1
4793,7310,20130202,Male,19811217,34,25 - 45,Caucasian,0,2,0,0,5,0.0,20130202.0,20130203.0,20130202.0,,0.0,F,1,(F3),0.0,20150602.0,20150602.0,20151109.0,,0,,Risk of Recidivism,2,Low,20130202,Risk of Violence,2,Low,20130202,20131202.0,20131218.0,5,1,303,0
4794,7311,20130204,Male,19650722,50,Greater than 45,Hispanic,0,1,0,0,0,0.0,20130204.0,20130204.0,20130203.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130204,Risk of Violence,1,Low,20130204,20130204.0,20130204.0,0,0,1152,0
4795,7312,20140406,Male,19900502,25,25 - 45,Caucasian,0,8,1,0,6,0.0,20140406.0,20140406.0,20140405.0,,1.0,F,1,(M1),,20160111.0,,,,1,(M1),Risk of Recidivism,8,High,20140406,Risk of Violence,6,Medium,20140406,20140406.0,20140406.0,6,0,645,1
4796,7315,20140415,Male,19910914,24,Less than 25,African-American,0,5,0,0,2,-1.0,20140414.0,20140415.0,20140414.0,,1.0,M,1,(M2),,20160303.0,,,,0,,Risk of Recidivism,5,Medium,20140415,Risk of Violence,4,Low,20140415,20140414.0,20140415.0,2,0,688,1
4797,7316,20130128,Male,19761024,39,25 - 45,Hispanic,0,3,0,0,2,,,,20120908.0,,142.0,M,0,,,,,,,0,,Risk of Recidivism,3,Low,20130128,Risk of Violence,1,Low,20130128,,,2,0,1159,0
4798,7317,20130103,Male,19880725,27,25 - 45,African-American,0,7,0,0,2,-1.0,20130102.0,20130326.0,,20120718.0,169.0,F,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130103,Risk of Violence,6,Medium,20130103,20150527.0,20151101.0,2,82,874,0
4799,7318,20130523,Male,19910206,25,25 - 45,African-American,0,3,0,0,3,,,,,20121128.0,176.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20130523,Risk of Violence,3,Low,20130523,,,3,0,1044,0
4800,7319,20130207,Male,19860301,30,25 - 45,Caucasian,0,4,0,1,2,0.0,20130207.0,20130207.0,20130207.0,,0.0,M,1,(F3),0.0,20140129.0,20140129.0,20140129.0,,0,,Risk of Recidivism,4,Low,20130207,Risk of Violence,4,Low,20130207,20140129.0,20140129.0,2,0,356,0
4801,7320,20130508,Male,19940328,22,Less than 25,Caucasian,0,8,2,0,3,-1.0,20130507.0,20130508.0,20130507.0,,1.0,F,1,(M1),196.0,20131222.0,20140706.0,20140707.0,,0,,Risk of Recidivism,8,High,20130508,Risk of Violence,6,Medium,20130508,20150512.0,20151015.0,3,0,228,1
4802,7321,20130131,Male,19881202,27,25 - 45,African-American,0,5,0,0,0,-1.0,20130130.0,20130131.0,20130130.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130131,Risk of Violence,6,Medium,20130131,20140531.0,20140605.0,0,0,485,0
4803,7322,20141123,Male,19951204,20,Less than 25,Other,0,3,0,0,0,-1.0,20141122.0,20141123.0,20141122.0,,1.0,F,1,(M1),,20150115.0,,,,0,,Risk of Recidivism,3,Low,20141123,Risk of Violence,5,Medium,20141123,20160312.0,20160313.0,0,0,53,1
4804,7323,20141022,Male,19740722,41,25 - 45,African-American,0,5,0,0,19,29.0,20141120.0,20150107.0,20140128.0,,267.0,F,1,(M1),1.0,20150626.0,20150627.0,20150727.0,,0,,Risk of Recidivism,5,Medium,20141022,Risk of Violence,9,High,20141022,20141120.0,20150107.0,19,0,29,0
4805,7324,20130119,Male,19851007,30,25 - 45,Caucasian,0,1,0,0,0,-1.0,20130118.0,20130119.0,20130118.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130119,Risk of Violence,2,Low,20130119,20130118.0,20130119.0,0,0,1168,0
4806,7326,20130202,Male,19920304,24,Less than 25,African-American,0,8,0,0,3,-1.0,20130201.0,20130418.0,20130201.0,,1.0,F,1,(M1),,20160316.0,,,,0,,Risk of Recidivism,8,High,20130202,Risk of Violence,7,Medium,20130202,20140423.0,20140506.0,3,75,445,0
4807,7327,20130512,Male,19770318,39,25 - 45,African-American,0,1,0,0,0,-1.0,20130511.0,20130512.0,20130511.0,,1.0,M,1,(F3),,20151214.0,,,,1,(F3),Risk of Recidivism,1,Low,20130512,Risk of Violence,1,Low,20130512,20151215.0,20151216.0,0,0,946,1
4808,7328,20130525,Male,19840418,32,25 - 45,African-American,0,6,0,0,6,55.0,20130719.0,20130823.0,20120612.0,,347.0,F,1,(M1),0.0,20130719.0,20130719.0,20130823.0,,1,(F1),Risk of Recidivism,6,Medium,20130525,Risk of Violence,4,Low,20130525,20130719.0,20130823.0,6,0,55,1
4809,7330,20130823,Female,19831005,32,25 - 45,African-American,0,2,0,0,3,-1.0,20130822.0,20130823.0,20130822.0,,1.0,F,1,(F3),0.0,20131031.0,20131031.0,20131101.0,,0,,Risk of Recidivism,2,Low,20130823,Risk of Violence,2,Low,20130823,20131031.0,20131101.0,3,0,69,1
4810,7331,20141031,Female,19870114,29,25 - 45,Caucasian,0,6,0,0,0,-1.0,20141030.0,20151008.0,20141030.0,,1.0,F,1,(F3),,20150810.0,,,,0,,Risk of Recidivism,6,Medium,20141031,Risk of Violence,4,Low,20141031,20141030.0,20151008.0,0,0,283,1
4811,7332,20141111,Male,19781103,37,25 - 45,Other,0,1,0,0,0,-1.0,20141110.0,20141111.0,20141110.0,,1.0,F,1,(M1),0.0,20151114.0,20151114.0,20151115.0,,0,,Risk of Recidivism,1,Low,20141111,Risk of Violence,1,Low,20141111,20151114.0,20151115.0,0,0,368,1
4812,7334,20130301,Male,19891215,26,25 - 45,African-American,0,10,1,0,24,0.0,20130301.0,20130301.0,20130228.0,,1.0,F,1,(F3),0.0,20140527.0,20140527.0,20140528.0,,1,(F3),Risk of Recidivism,10,High,20130301,Risk of Violence,7,Medium,20130301,20131010.0,20131016.0,24,0,223,0
4813,7335,20140618,Male,19920323,24,Less than 25,African-American,0,6,0,0,2,0.0,20140618.0,20140619.0,20140618.0,,0.0,F,1,(M1),,20150306.0,,,,0,,Risk of Recidivism,6,Medium,20140618,Risk of Violence,5,Medium,20140618,20140618.0,20140619.0,2,1,261,1
4814,7337,20130202,Male,19851113,30,25 - 45,Other,0,1,0,0,2,-1.0,20130201.0,20130202.0,,20130201.0,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130202,Risk of Violence,2,Low,20130202,20130201.0,20130202.0,2,0,1154,0
4815,7338,20131205,Male,19950705,20,Less than 25,African-American,1,10,1,1,4,14.0,20131219.0,20141230.0,20130723.0,,135.0,F,1,(F2),1.0,20131218.0,20131219.0,20141230.0,,1,(F2),Risk of Recidivism,10,High,20131205,Risk of Violence,7,Medium,20131205,20141230.0,20200101.0,4,0,13,1
4816,7339,20140801,Male,19910127,25,25 - 45,African-American,0,6,0,1,1,-1.0,20140731.0,20140801.0,20140731.0,,1.0,M,1,(M2),,20140909.0,,,,0,,Risk of Recidivism,6,Medium,20140801,Risk of Violence,5,Medium,20140801,20140731.0,20140801.0,1,0,39,1
4817,7340,20140519,Female,19840514,31,25 - 45,Caucasian,0,4,0,0,0,-1.0,20140518.0,20140519.0,20140518.0,,1.0,F,1,(M1),0.0,20150507.0,20150507.0,20150802.0,,0,,Risk of Recidivism,4,Low,20140519,Risk of Violence,2,Low,20140519,20141129.0,20141210.0,0,0,194,0
4818,7341,20131221,Male,19910328,25,25 - 45,African-American,0,5,0,0,0,0.0,20131221.0,20131221.0,20131220.0,,1.0,M,1,(M1),0.0,20140221.0,20140221.0,20140228.0,,0,,Risk of Recidivism,5,Medium,20131221,Risk of Violence,5,Medium,20131221,20140221.0,20140228.0,0,0,62,1
4819,7342,20140204,Male,19740507,41,25 - 45,Caucasian,0,1,0,0,0,-1.0,20140203.0,20140204.0,20140203.0,,1.0,F,1,(F3),0.0,20140308.0,20140308.0,20140308.0,,0,,Risk of Recidivism,1,Low,20140204,Risk of Violence,1,Low,20140204,20140308.0,20140308.0,0,0,32,0
4820,7343,20130320,Male,19910327,25,25 - 45,Caucasian,0,3,0,0,0,-1.0,20130319.0,20130320.0,20130319.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20130320,Risk of Violence,4,Low,20130320,20160211.0,20160409.0,0,0,1058,0
4821,7344,20130211,Male,19900719,25,25 - 45,African-American,0,5,0,0,2,-1.0,20130210.0,20130211.0,20130210.0,,1.0,F,1,(F2),136.0,20130517.0,20130930.0,20131001.0,,1,(F2),Risk of Recidivism,5,Medium,20130211,Risk of Violence,5,Medium,20130211,20130930.0,20131001.0,2,0,95,1
4822,7345,20131101,Male,19940108,22,Less than 25,African-American,0,4,0,0,1,0.0,20131101.0,20131101.0,20131101.0,,0.0,F,1,(M2),,20140705.0,,,,0,,Risk of Recidivism,4,Low,20131101,Risk of Violence,5,Medium,20131101,20150726.0,20150727.0,1,0,246,1
4823,7347,20130822,Female,19900503,25,25 - 45,African-American,0,7,0,0,0,-1.0,20130821.0,20130826.0,20130821.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130822,Risk of Violence,5,Medium,20130822,20130821.0,20130826.0,0,4,953,0
4824,7348,20130328,Male,19771011,38,25 - 45,African-American,0,2,0,0,0,0.0,20130328.0,20130329.0,20130327.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20130328,Risk of Violence,1,Low,20130328,20130328.0,20130329.0,0,1,1100,0
4825,7351,20130922,Male,19760301,40,25 - 45,Hispanic,0,5,0,0,0,0.0,20130922.0,20131126.0,20130921.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130922,Risk of Violence,1,Low,20130922,20130922.0,20131126.0,0,65,922,0
4826,7354,20131030,Female,19670415,49,Greater than 45,Caucasian,0,2,0,0,4,-1.0,20131029.0,20131102.0,20131029.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20131030,Risk of Violence,1,Low,20131030,20131029.0,20131102.0,4,3,884,0
4827,7355,20130805,Female,19800423,35,25 - 45,Caucasian,0,3,0,0,2,-3.0,20130802.0,20130804.0,20130802.0,,3.0,M,0,,,,,,,0,,Risk of Recidivism,3,Low,20130805,Risk of Violence,1,Low,20130805,20130918.0,20131001.0,2,0,44,0
4828,7356,20130905,Male,19941226,21,Less than 25,Native American,0,6,0,1,0,-1.0,20130904.0,20130905.0,20130904.0,,1.0,M,1,(M2),,20141204.0,,,,0,,Risk of Recidivism,6,Medium,20130905,Risk of Violence,7,Medium,20130905,20130904.0,20130905.0,0,0,455,1
4829,7358,20131220,Male,19901111,25,25 - 45,Other,0,4,0,0,0,-1.0,20131219.0,20131221.0,20131219.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20131220,Risk of Violence,3,Low,20131220,20131219.0,20131221.0,0,1,833,0
4830,7359,20131225,Male,19940518,21,Less than 25,Caucasian,0,4,0,0,1,-1.0,20131224.0,20131225.0,20131224.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20131225,Risk of Violence,6,Medium,20131225,20141029.0,20141117.0,1,0,308,0
4831,7360,20131007,Female,19910425,24,Less than 25,Caucasian,0,4,0,0,2,-96.0,20130703.0,20130706.0,,20130703.0,96.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20131007,Risk of Violence,3,Low,20131007,20130703.0,20130706.0,2,0,907,0
4832,7361,20130430,Male,19700728,45,Greater than 45,Hispanic,0,3,0,0,1,,,,,20120302.0,424.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20130430,Risk of Violence,3,Low,20130430,,,1,0,1067,0
4833,7362,20130904,Female,19910709,24,Less than 25,African-American,0,9,0,1,11,-1.0,20130903.0,20131119.0,20130903.0,,1.0,M,1,(M1),0.0,20150728.0,20150728.0,20150729.0,,0,,Risk of Recidivism,9,High,20130904,Risk of Violence,8,High,20130904,20150728.0,20150729.0,11,76,692,1
4834,7365,20130522,Male,19870628,28,25 - 45,Caucasian,0,3,0,0,3,-1.0,20130521.0,20130711.0,20130521.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20130522,Risk of Violence,2,Low,20130522,20130521.0,20130711.0,3,50,1045,0
4835,7368,20130130,Female,19820304,34,25 - 45,African-American,0,9,0,0,1,148.0,20130627.0,20130718.0,20060801.0,,2374.0,M,0,,,,,,,0,,Risk of Recidivism,9,High,20130130,Risk of Violence,7,Medium,20130130,20130627.0,20130718.0,1,0,148,0
4836,7369,20130816,Male,19811229,34,25 - 45,African-American,0,6,0,0,4,-1.0,20130815.0,20130816.0,20130815.0,,1.0,F,1,(M2),,20140416.0,,,,0,,Risk of Recidivism,6,Medium,20130816,Risk of Violence,3,Low,20130816,20130815.0,20130816.0,4,0,243,1
