@relation none
@attribute id integer
@attribute compas_screening_date integer
@attribute sex string
@attribute dob integer
@attribute age integer
@attribute age_cat string
@attribute race string
@attribute juv_fel_count integer
@attribute decile_score integer
@attribute juv_misd_count integer
@attribute juv_other_count integer
@attribute priors_count integer
@attribute days_b_screening_arrest real
@attribute c_jail_in real
@attribute c_jail_out real
@attribute c_offense_date real
@attribute c_arrest_date real
@attribute c_days_from_compas real
@attribute c_charge_degree string
@attribute c_charge_desc string
@attribute is_recid integer
@attribute r_charge_degree string
@attribute r_days_from_arrest real
@attribute r_offense_date real
@attribute r_charge_desc string
@attribute r_jail_in real
@attribute r_jail_out real
@attribute violent_recid real
@attribute is_violent_recid integer
@attribute vr_charge_degree string
@attribute type_of_assessment string
@attribute decile_score.1 integer
@attribute score_text string
@attribute screening_date integer
@attribute v_type_of_assessment string
@attribute v_decile_score integer
@attribute v_score_text string
@attribute v_screening_date integer
@attribute in_custody real
@attribute out_custody real
@attribute priors_count.1 integer
@attribute start integer
@attribute end integer
@attribute event integer
@attribute two_year_recid string
@data
6046,20130201,'Male',19660902,49,'Greater than 45','African-American',2,3,0,0,13,-1.0,20130131.0,20130201.0,20130131.0,20129338.55233069,1.0,'F','Driving While License Revoked',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130201,'Risk of Violence',2,'Low',20130201,20130131.0,20130201.0,13,0,1155,0,'0'
6047,20140221,'Male',19580108,58,'Greater than 45','Caucasian',0,5,0,0,2,-1.0,20140220.0,20140225.0,20140220.0,20129338.55233069,1.0,'F','Resist Officer w/Violence',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20140221,'Risk of Violence',2,'Low',20140221,20140220.0,20140225.0,2,4,770,0,'0'
6048,20131011,'Male',19841005,31,'25 - 45','African-American',0,8,0,0,6,0.0,20131011.0,20131011.0,20131011.0,20129338.55233069,0.0,'F','Possession of Cocaine',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',8,'High',20131011,'Risk of Violence',6,'Medium',20131011,20131125.0,20131213.0,6,0,45,0,'0'
6051,20131113,'Male',19930127,23,'Less than 25','African-American',0,7,0,2,1,-1.0,20131112.0,20131113.0,20131112.0,20129338.55233069,1.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20131113,'Risk of Violence',5,'Medium',20131113,20131112.0,20131113.0,1,0,870,0,'0'
6055,20140508,'Female',19921206,23,'Less than 25','African-American',0,3,0,0,0,0.0,20140508.0,20140509.0,20140507.0,20129338.55233069,1.0,'F','Aggravated Assault W/Dead Weap',1,'(F3)',0.0,20141120.0,'Crimin Mischief Damage $1000+',20141120.0,20141121.0,nan,0,'(M1)','Risk of Recidivism',3,'Low',20140508,'Risk of Violence',4,'Low',20140508,20141120.0,20141121.0,0,1,196,1,'1'
6056,20141015,'Male',19840629,31,'25 - 45','Caucasian',0,8,0,0,17,-1.0,20141014.0,20141015.0,20141014.0,20129338.55233069,1.0,'F','Possession of Oxycodone',1,'(F3)',1.0,20150201.0,'Driving While License Revoked',20150202.0,20150203.0,nan,0,'(M1)','Risk of Recidivism',8,'High',20141015,'Risk of Violence',8,'High',20141015,20150616.0,20150727.0,17,0,109,1,'1'
6058,20130103,'Male',19830415,33,'25 - 45','Other',0,1,0,0,0,-1.0,20130102.0,20130327.0,20132323.86044592,20130102.0,1.0,'F','arrest case no charge',1,'(M1)',0.0,20140517.0,'Viol Injunct Domestic Violence',20140517.0,20140518.0,nan,1,'(M1)','Risk of Recidivism',1,'Low',20130103,'Risk of Violence',2,'Low',20130103,20140517.0,20140518.0,0,83,499,1,'1'
6062,20130925,'Male',19580803,57,'Greater than 45','Caucasian',0,2,0,0,6,-23.0,20130902.0,20130903.0,20130901.0,20129338.55233069,24.0,'F','Grand Theft in the 3rd Degree',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130925,'Risk of Violence',2,'Low',20130925,20130902.0,20130903.0,6,0,919,0,'0'
6064,20131216,'Female',19841121,31,'25 - 45','Caucasian',0,2,0,0,0,-3.0,20131213.0,20131214.0,20131213.0,20129338.55233069,3.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20131216,'Risk of Violence',2,'Low',20131216,20131213.0,20131214.0,0,0,837,0,'0'
6065,20130519,'Male',19581229,57,'Greater than 45','African-American',0,6,0,0,19,-1.0,20130518.0,20130521.0,20130518.0,20129338.55233069,1.0,'F','Possession of Cocaine',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20130519,'Risk of Violence',1,'Low',20130519,20140410.0,20140410.0,19,2,326,0,'0'
6066,20131111,'Male',19580708,57,'Greater than 45','Caucasian',0,5,0,0,12,0.0,20131111.0,20131114.0,20131110.0,20129338.55233069,1.0,'M','DUI - Enhanced',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20131111,'Risk of Violence',1,'Low',20131111,20140609.0,20140609.0,12,3,210,0,'0'
6067,20140717,'Male',19870227,29,'25 - 45','African-American',0,7,0,0,6,-1.0,20140716.0,20140717.0,20140716.0,20129338.55233069,1.0,'M','Battery',1,'(F3)',0.0,20151211.0,'Grand Theft (Motor Vehicle)',20151211.0,20151212.0,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20140717,'Risk of Violence',4,'Low',20140717,20151211.0,20151212.0,6,0,512,1,'1'
6070,20130510,'Male',19850430,30,'25 - 45','African-American',0,1,0,0,0,0.0,20130510.0,20130510.0,20130510.0,20129338.55233069,0.0,'M','Battery',1,'(M2)',0.0,20150204.0,'Expired DL More Than 6 Months',20150204.0,20150204.0,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130510,'Risk of Violence',1,'Low',20130510,20150204.0,20150204.0,0,0,635,0,'1'
6071,20131215,'Male',19710131,45,'Greater than 45','African-American',0,3,0,0,11,-1.0,20131214.0,20131215.0,20131214.0,20129338.55233069,1.0,'F','Felony Battery w/Prior Convict',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20131215,'Risk of Violence',3,'Low',20131215,20131214.0,20131215.0,11,0,838,0,'0'
6073,20131215,'Male',19731105,42,'25 - 45','Caucasian',0,5,0,0,0,0.0,20131215.0,20131215.0,20131215.0,20129338.55233069,0.0,'F','Tampering With Physical Evidence',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20131215,'Risk of Violence',2,'Low',20131215,20131215.0,20131215.0,0,0,838,0,'0'
6074,20130515,'Male',19671102,48,'Greater than 45','Other',0,2,0,0,7,-1.0,20130514.0,20130515.0,20130514.0,20129338.55233069,1.0,'F','Carrying Concealed Firearm',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130515,'Risk of Violence',2,'Low',20130515,20130514.0,20130515.0,7,0,1052,0,'0'
6075,20130504,'Male',19870120,29,'25 - 45','African-American',0,8,2,0,12,0.0,20130504.0,20130516.0,20130503.0,20129338.55233069,1.0,'F','Tampering With Physical Evidence',1,'(M2)',20.269430051813472,20131023.0,'Reckless Driving',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',8,'High',20130504,'Risk of Violence',5,'Medium',20130504,20130504.0,20130516.0,12,12,172,1,'1'
6077,20130525,'Male',19930328,23,'Less than 25','Caucasian',0,4,0,0,0,521.0,20141028.0,20141104.0,20130524.0,20129338.55233069,1.0,'F','Grand Theft in the 3rd Degree',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20130525,'Risk of Violence',5,'Medium',20130525,20141028.0,20141104.0,0,0,521,0,'0'
6078,20131202,'Female',19870928,28,'25 - 45','Caucasian',0,2,0,0,0,-1.0,20131201.0,20131202.0,20131201.0,20129338.55233069,1.0,'F','Driving While License Revoked',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20131202,'Risk of Violence',2,'Low',20131202,20131201.0,20131202.0,0,0,851,0,'0'
6079,20130401,'Male',19740713,41,'25 - 45','African-American',0,7,0,0,3,3.304763283625308,20133664.740987405,20134070.9431012,20090409.0,20129338.55233069,1453.0,'F','Felony Driving While Lic Suspd',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20130401,'Risk of Violence',3,'Low',20130401,20136526.64402408,20137681.66408713,3,0,1096,0,'0'
6080,20130427,'Male',19900728,25,'25 - 45','African-American',0,2,0,0,1,-1.0,20130426.0,20130427.0,20130426.0,20129338.55233069,1.0,'M','Battery',1,'(F2)',8.0,20140217.0,'Throw Deadly Missile Into Veh',20140225.0,20140227.0,nan,1,'(F3)','Risk of Recidivism',2,'Low',20130427,'Risk of Violence',3,'Low',20130427,20151119.0,20200101.0,1,0,296,1,'1'
6081,20130805,'Female',19811014,34,'25 - 45','Caucasian',0,5,0,0,3,-1.0,20130804.0,20130814.0,20130804.0,20129338.55233069,1.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20130805,'Risk of Violence',2,'Low',20130805,20130804.0,20130814.0,3,9,970,0,'0'
6082,20130617,'Male',19620924,53,'Greater than 45','African-American',0,5,0,0,26,3.304763283625308,20133664.740987405,20134070.9431012,20130612.0,20129338.55233069,5.0,'F','Possession of Cocaine',1,'(M2)',20.269430051813472,20130718.0,'Ped Obstruct Traf/No Permit Sol',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20130617,'Risk of Violence',4,'Low',20130617,20136526.64402408,20137681.66408713,26,0,31,1,'1'
6083,20130418,'Female',19871203,28,'25 - 45','African-American',0,3,0,0,1,-87.0,20130121.0,20130123.0,20130121.0,20129338.55233069,87.0,'F','Battery on Law Enforc Officer',1,'(M1)',0.0,20150131.0,'Resist/Obstruct W/O Violence',20150131.0,20150131.0,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130418,'Risk of Violence',3,'Low',20130418,20150131.0,20150131.0,1,0,653,0,'1'
6084,20131213,'Male',19880526,27,'25 - 45','African-American',0,2,0,0,0,-1.0,20131212.0,20131213.0,20131212.0,20129338.55233069,1.0,'F','Tampering With Physical Evidence',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20131213,'Risk of Violence',4,'Low',20131213,20131212.0,20131213.0,0,0,840,0,'0'
6085,20131007,'Male',19760902,39,'25 - 45','African-American',0,4,0,0,4,0.0,20131007.0,20131116.0,20131007.0,20129338.55233069,0.0,'F','Aggrav Child Abuse-Agg Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20131007,'Risk of Violence',2,'Low',20131007,20131007.0,20131116.0,4,40,907,0,'0'
6087,20130109,'Female',19610129,55,'Greater than 45','Caucasian',0,4,0,0,6,1001.0,20151007.0,20151113.0,20120701.0,20129338.55233069,192.0,'F','Aggrav Battery w/Deadly Weapon',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20130109,'Risk of Violence',1,'Low',20130109,20151007.0,20151113.0,6,0,1001,0,'0'
6089,20131125,'Male',19890405,27,'25 - 45','African-American',0,5,0,0,4,-1.0,20131124.0,20140114.0,20132323.86044592,20131124.0,1.0,'F','arrest case no charge',1,'(M1)',0.0,20140719.0,'Battery',20140719.0,20140823.0,nan,1,'(M1)','Risk of Recidivism',5,'Medium',20131125,'Risk of Violence',6,'Medium',20131125,20140719.0,20140823.0,4,50,236,1,'1'
6094,20141203,'Male',19851225,30,'25 - 45','Caucasian',0,10,0,1,7,-1.0,20141202.0,20141203.0,20141202.0,20129338.55233069,1.0,'F','Dealing in Stolen Property',1,'(M1)',1.0,20150406.0,'Possess Cannabis/20 Grams Or Less',20150407.0,20150407.0,nan,0,'(M1)','Risk of Recidivism',10,'High',20141203,'Risk of Violence',8,'High',20141203,20150407.0,20150407.0,7,0,124,1,'1'
6095,20130112,'Male',19841002,31,'25 - 45','African-American',3,10,0,1,15,-1.0,20130111.0,20130116.0,20130111.0,20129338.55233069,1.0,'M','Battery',1,'(M2)',20.269430051813472,20130128.0,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',10,'High',20130112,'Risk of Violence',4,'Low',20130112,20130111.0,20130116.0,15,4,16,1,'1'
6096,20141224,'Male',19951020,20,'Less than 25','African-American',0,9,0,1,1,-1.0,20141223.0,20141224.0,20141223.0,20129338.55233069,1.0,'M','Aggravated Battery / Pregnant',1,'(M2)',0.0,20141228.0,'Reckless Driving',20141228.0,20150305.0,nan,0,'(M1)','Risk of Recidivism',9,'High',20141224,'Risk of Violence',8,'High',20141224,20141228.0,20150305.0,1,0,4,1,'1'
6097,20140525,'Male',19891127,26,'25 - 45','Caucasian',0,9,0,0,2,-1.0,20140524.0,20140525.0,20140524.0,20129338.55233069,1.0,'F','Aggravated Assault W/Dead Weap',1,'(F3)',77.0,20140828.0,'Felony Battery w/Prior Convict',20141113.0,20141121.0,nan,1,'(F3)','Risk of Recidivism',9,'High',20140525,'Risk of Violence',8,'High',20140525,20160316.0,20160408.0,2,0,95,1,'1'
6098,20130827,'Male',19710928,44,'25 - 45','African-American',0,5,0,0,7,-49.0,20130709.0,20130805.0,20130709.0,20129338.55233069,49.0,'F','Possession of Cocaine',1,'(F3)',265.0,20140430.0,'Grand Theft in the 3rd Degree',20150120.0,20150128.0,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20130827,'Risk of Violence',5,'Medium',20130827,20150407.0,20150523.0,7,0,246,1,'1'
6099,20130521,'Male',19830417,33,'25 - 45','African-American',0,10,0,0,17,3.304763283625308,20133664.740987405,20134070.9431012,20132323.86044592,20121205.0,167.0,'F','arrest case no charge',1,'(F2)',20.269430051813472,20140613.0,'Throw In Occupied Dwell',20142328.04015544,20143381.623488773,nan,1,'(F2)','Risk of Recidivism',10,'High',20130521,'Risk of Violence',10,'High',20130521,20136526.64402408,20137681.66408713,17,0,388,1,'1'
6100,20130330,'Male',19810621,34,'25 - 45','Caucasian',0,1,0,0,0,-1.0,20130329.0,20130330.0,20130329.0,20129338.55233069,1.0,'F','Fleeing or Eluding a LEO',1,'(M2)',0.0,20150106.0,'Unlaw LicTag/Sticker Attach',20150106.0,20150112.0,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130330,'Risk of Violence',1,'Low',20130330,20150106.0,20150112.0,0,0,647,1,'1'
6101,20130821,'Male',19880911,27,'25 - 45','Caucasian',0,2,0,0,0,-1.0,20130820.0,20130821.0,20130820.0,20129338.55233069,1.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130821,'Risk of Violence',2,'Low',20130821,20130820.0,20130821.0,0,0,954,0,'0'
6103,20140731,'Male',19940505,21,'Less than 25','African-American',0,7,0,1,1,-414.0,20130612.0,20130613.0,20130612.0,20129338.55233069,414.0,'F','Possession of Cannabis',1,'(M2)',20.269430051813472,20150629.0,'Petit Theft',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20140731,'Risk of Violence',6,'Medium',20140731,20160111.0,20160112.0,1,0,333,1,'1'
6105,20131010,'Male',19870324,29,'25 - 45','African-American',0,2,0,0,4,-1.0,20131009.0,20131010.0,20131009.0,20129338.55233069,1.0,'F','Felony Driving While Lic Suspd',1,'(F3)',0.0,20160123.0,'Use of Anti-Shoplifting Device',20160123.0,20160124.0,nan,0,'(M1)','Risk of Recidivism',2,'Low',20131010,'Risk of Violence',2,'Low',20131010,20140321.0,20140322.0,4,0,162,0,'0'
6106,20130824,'Male',19880820,27,'25 - 45','African-American',0,6,0,0,7,-1.0,20130823.0,20130828.0,20130823.0,20129338.55233069,1.0,'F','Driving While License Revoked',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20130824,'Risk of Violence',4,'Low',20130824,20130823.0,20130828.0,7,4,951,0,'0'
6107,20140101,'Female',19910814,24,'Less than 25','Caucasian',0,8,0,0,0,-1.0,20131231.0,20140102.0,20131231.0,20129338.55233069,1.0,'F','Uttering a Forged Instrument',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',8,'High',20140101,'Risk of Violence',5,'Medium',20140101,20150317.0,20150324.0,0,1,440,0,'0'
6108,20130806,'Male',19860705,29,'25 - 45','African-American',0,5,0,0,0,-1.0,20130805.0,20130806.0,20130805.0,20129338.55233069,1.0,'F','Driving While License Revoked',1,'(M2)',20.269430051813472,20140608.0,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20130806,'Risk of Violence',4,'Low',20130806,20130805.0,20130806.0,0,0,306,1,'1'
6109,20130911,'Male',19950811,20,'Less than 25','Caucasian',0,3,0,0,0,-1.0,20130910.0,20130911.0,20130910.0,20129338.55233069,1.0,'F','Child Abuse',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130911,'Risk of Violence',6,'Medium',20130911,20130910.0,20130911.0,0,0,933,0,'0'
6110,20131122,'Female',19920718,23,'Less than 25','Caucasian',0,3,0,0,0,-1.0,20131121.0,20131121.0,20131121.0,20129338.55233069,1.0,'F','Possession of Cocaine',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20131122,'Risk of Violence',3,'Low',20131122,20150513.0,20150625.0,0,0,537,0,'0'
6111,20130102,'Female',19671028,48,'Greater than 45','African-American',0,1,0,0,0,0.0,20130102.0,20130102.0,20130102.0,20129338.55233069,0.0,'M','DUI Property Damage/Injury',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130102,'Risk of Violence',1,'Low',20130102,20130102.0,20130102.0,0,0,1185,0,'0'
6112,20140106,'Male',19810624,34,'25 - 45','African-American',0,1,0,0,0,0.0,20140106.0,20140106.0,20140106.0,20129338.55233069,0.0,'M','Driving Under The Influence',1,'(M2)',20.269430051813472,20151202.0,'Susp Drivers Lic 1st Offense',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140106,'Risk of Violence',1,'Low',20140106,20140106.0,20140106.0,0,0,695,1,'1'
6113,20130218,'Male',19691009,46,'Greater than 45','African-American',0,6,0,0,1,-1.0,20130217.0,20130218.0,20130217.0,20129338.55233069,1.0,'M','Battery',1,'(M2)',86.0,20140605.0,'Operating W/O Valid License',20140830.0,20140830.0,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20130218,'Risk of Violence',4,'Low',20130218,20140830.0,20140830.0,1,0,472,1,'1'
6114,20130821,'Female',19741101,41,'25 - 45','Caucasian',0,5,0,0,3,-1.0,20130820.0,20130821.0,20130820.0,20129338.55233069,1.0,'F','Driving While License Revoked',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20130821,'Risk of Violence',2,'Low',20130821,20130820.0,20130821.0,3,0,954,0,'0'
6116,20130802,'Male',19900216,26,'25 - 45','African-American',0,6,0,0,3,-1.0,20130801.0,20130802.0,20130801.0,20129338.55233069,1.0,'F','Del Cannabis At/Near Park',1,'(M2)',3.0,20130906.0,'Driving License Suspended',20130909.0,20130911.0,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20130802,'Risk of Violence',4,'Low',20130802,20131002.0,20131012.0,3,0,35,1,'1'
6117,20131126,'Male',19781201,37,'25 - 45','African-American',0,8,0,0,11,-1.0,20131125.0,20131126.0,20131125.0,20129338.55233069,1.0,'F','Felony Driving While Lic Suspd',1,'(M1)',0.0,20140925.0,'Possess Drug Paraphernalia',20140925.0,20141021.0,nan,0,'(M1)','Risk of Recidivism',8,'High',20131126,'Risk of Violence',6,'Medium',20131126,20140113.0,20140913.0,11,0,48,0,'1'
6118,20140117,'Female',19610911,54,'Greater than 45','Caucasian',0,5,0,0,7,-98.0,20131011.0,20131031.0,20132323.86044592,20131011.0,98.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20140117,'Risk of Violence',2,'Low',20140117,20131011.0,20131031.0,7,0,805,0,'0'
6119,20130409,'Female',19900702,25,'25 - 45','African-American',0,10,0,0,5,3.304763283625308,20133664.740987405,20134070.9431012,20120316.0,20129338.55233069,389.0,'M','Trespass Structure/Conveyance',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',10,'High',20130409,'Risk of Violence',9,'High',20130409,20136526.64402408,20137681.66408713,5,0,1088,0,'0'
6123,20131220,'Female',19940303,22,'Less than 25','Caucasian',0,3,0,0,2,-1.0,20131219.0,20131220.0,20132323.86044592,20131219.0,1.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20131220,'Risk of Violence',4,'Low',20131220,20131219.0,20131220.0,2,0,833,0,'0'
6125,20140324,'Male',19840222,32,'25 - 45','African-American',0,1,0,0,7,-1.0,20140323.0,20140324.0,20140323.0,20129338.55233069,1.0,'F','Felony Driving While Lic Suspd',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140324,'Risk of Violence',1,'Low',20140324,20140323.0,20140324.0,7,0,739,0,'0'
6127,20131028,'Male',19710919,44,'25 - 45','African-American',0,1,0,0,0,-1.0,20131027.0,20131029.0,20131027.0,20129338.55233069,1.0,'M','DUI Level 0.15 Or Minor In Veh',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20131028,'Risk of Violence',1,'Low',20131028,20150304.0,20150306.0,0,1,492,0,'0'
